---------------------------
|Data statistics|Number of|
|-------------------------|
|Records passed |    1,848|
---------------------------
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|SOrg.|Ship-To Pt|Purchase order no.  |Sales Doc |Created on|Delivery  |Item      |Material          |Dlvy Qty  |DlvTy|Deliv.Date|OvCS|Name 1                             |Name 2                                  |
|1489 |617734    |1506095426          |7113882091|06/14/2009|8093331198|000010    |661-3164          |1.000     |LF   |06/24/2009|    |UNITY PROGRESS CO.,LTD.            |2210/26-27 NARATHIWAS-                  |
|1489 |617734    |1506095427          |7113885396|06/14/2009|8093331200|000010    |661-4964          |1.000     |LF   |06/24/2009|    |UNITY PROGRESS CO.,LTD.            |2210/26-27 NARATHIWAS-                  |
|1489 |617734    |DOA8613_C7          |7113884407|06/14/2009|8093331202|000010    |Z661-4970         |1.000     |LF   |06/24/2009|    |UNITY PROGRESS CO.,LTD.            |2210/26-27 NARATHIWAS-                  |
|1489 |617734    |DOA8614_CPW         |7113884408|06/14/2009|8093331204|000010    |TH661-5060        |1.000     |LF   |06/24/2009|    |UNITY PROGRESS CO.,LTD.            |2210/26-27 NARATHIWAS-                  |
|1489 |617734    |1506095430          |7113884749|06/14/2009|8093332491|000010    |922-8507          |1.000     |LF   |06/24/2009|    |UNITY PROGRESS CO.,LTD.            |2210/26-27 NARATHIWAS-                  |
|1489 |617734    |1506095430          |7113884749|06/14/2009|8093332491|000020    |661-4671          |1.000     |LF   |06/24/2009|    |UNITY PROGRESS CO.,LTD.            |2210/26-27 NARATHIWAS-                  |
|1489 |617734    |1506095418          |7113885593|06/14/2009|8093332492|000010    |661-4958          |1.000     |LF   |06/24/2009|    |UNITY PROGRESS CO.,LTD.            |2210/26-27 NARATHIWAS-                  |
|1489 |636550    |1506095429          |7113882098|06/14/2009|8093332495|000010    |922-8593          |1.000     |LF   |06/24/2009|    |ISTUDIO BY COPPERWIRED             |991 SIAM PARAGON SHPPING CTR 3RD FL     |
|1489 |636550    |1506095420          |7113885533|06/14/2009|8093332496|000010    |661-4952          |1.000     |LF   |06/24/2009|    |ISTUDIO BY COPPERWIRED             |991 SIAM PARAGON SHPPING CTR 3RD FL     |
|1489 |617734    |1506095425          |7113882110|06/14/2009|8093332551|000010    |661-2816          |1.000     |LF   |06/24/2009|    |UNITY PROGRESS CO.,LTD.            |2210/26-27 NARATHIWAS-                  |
|1489 |617735    |76945               |7113755816|06/14/2009|8093312172|000010    |661-4447          |1.000     |LF   |06/24/2009|    |S P V ADVANCE CORPORATION LIMITED  |1213/58-59 SOI LADPRAO 94               |
|1489 |617735    |11090356            |7113757228|06/14/2009|8093312173|000010    |661-5039          |1.000     |LF   |06/24/2009|    |S P V ADVANCE CORPORATION LIMITED  |1213/58-59 SOI LADPRAO 94               |
|1489 |617735    |76949               |7113759189|06/14/2009|8093312174|000010    |661-5027          |1.000     |LF   |06/24/2009|    |S P V ADVANCE CORPORATION LIMITED  |1213/58-59 SOI LADPRAO 94               |
|1489 |618260    |77656               |7113813172|06/14/2009|8093312221|000010    |ZP661-4893        |1.000     |LF   |06/24/2009|    |SPV ADVANCE CORP LTD               |99, ESPLANADE 2ND FL, RM.223            |
|1489 |618261    |21090880            |7113819229|06/14/2009|8093312222|000010    |661-4737          |1.000     |LF   |06/24/2009|    |SPV ADVANCE CORP LTD               |7 1T MALL 3RD FL., RM.3C96              |
|1489 |618261    |21090876            |7113819787|06/14/2009|8093312223|000010    |ZP661-4858        |1.000     |LF   |06/24/2009|    |SPV ADVANCE CORP LTD               |7 1T MALL 3RD FL., RM.3C96              |
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
                             APPLE INTERNAL USE ONLY
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|SOrg.|Ship-To Pt|Purchase order no.  |Sales Doc |Created on|Delivery  |Item      |Material          |Dlvy Qty  |DlvTy|Deliv.Date|OvCS|Name 1                             |Name 2                                  |
|------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|1489 |618261    |21090881            |7113820517|06/14/2009|8093312224|000010    |661-5127          |1.000     |LF   |06/24/2009|    |SPV ADVANCE CORP LTD               |7 1T MALL 3RD FL., RM.3C96              |
|1489 |618261    |21090874            |7113826243|06/14/2009|8093312225|000010    |661-4637          |1.000     |LF   |06/24/2009|    |SPV ADVANCE CORP LTD               |7 1T MALL 3RD FL., RM.3C96              |
|1489 |618261    |21090873            |7113831235|06/14/2009|8093312226|000010    |661-4955          |1.000     |LF   |06/24/2009|    |SPV ADVANCE CORP LTD               |7 1T MALL 3RD FL., RM.3C96              |
|1489 |618261    |21090887            |7113837204|06/14/2009|8093312227|000010    |ZP661-4516        |1.000     |LF   |06/24/2009|    |SPV ADVANCE CORP LTD               |7 1T MALL 3RD FL., RM.3C96              |
|1489 |618262    |76630               |7113755591|06/14/2009|8093312228|000010    |TH661-5060        |1.000     |LF   |06/24/2009|    |SPV ADVANCE CORP., LTD             |604/3 PANTIP PLAZA 3RD FL.,             |
|1489 |618262    |76634               |7113758315|06/14/2009|8093312229|000020    |661-3852          |1.000     |LF   |06/24/2009|    |SPV ADVANCE CORP., LTD             |604/3 PANTIP PLAZA 3RD FL.,             |
|1489 |618262    |76634               |7113758315|06/14/2009|8093312229|000010    |661-3848          |1.000     |LF   |06/24/2009|    |SPV ADVANCE CORP., LTD             |604/3 PANTIP PLAZA 3RD FL.,             |
|1489 |617735    |11090298            |7113755757|06/14/2009|8093312440|000010    |661-2852          |1.000     |LF   |06/24/2009|    |S P V ADVANCE CORPORATION LIMITED  |1213/58-59 SOI LADPRAO 94               |
|1489 |617735    |11090283            |7113756891|06/14/2009|8093312442|000010    |661-3725          |1.000     |LF   |06/24/2009|    |S P V ADVANCE CORPORATION LIMITED  |1213/58-59 SOI LADPRAO 94               |
|1489 |618261    |74097               |7113820919|06/14/2009|8093312447|000010    |661-4704          |1.000     |LF   |06/24/2009|    |SPV ADVANCE CORP LTD               |7 1T MALL 3RD FL., RM.3C96              |
|1489 |618261    |HW0906038           |7113763521|06/14/2009|8093312468|000010    |922-8653          |1.000     |LF   |06/24/2009|    |SPV ADVANCE CORP LTD               |7 1T MALL 3RD FL., RM.3C96              |
|1489 |617735    |D23655235           |7113883323|06/14/2009|8093328240|000010    |661-4203          |1.000     |LF   |06/24/2009|    |S P V ADVANCE CORPORATION LIMITED  |1213/58-59 SOI LADPRAO 94               |
|1489 |618260    |77654               |7113884909|06/14/2009|8093329495|000010    |FE661-4833        |1.000     |LF   |06/24/2009|    |SPV ADVANCE CORP LTD               |99, ESPLANADE 2ND FL, RM.223            |
|1489 |618261    |21090888            |7113883348|06/14/2009|8093329496|000010    |TH661-5075        |1.000     |LF   |06/24/2009|    |SPV ADVANCE CORP LTD               |7 1T MALL 3RD FL., RM.3C96              |
|1489 |618261    |21090892            |7113886275|06/14/2009|8093332494|000010    |TH661-4326        |1.000     |LF   |06/24/2009|    |SPV ADVANCE CORP LTD               |7 1T MALL 3RD FL., RM.3C96              |
|1489 |617890    |2009-0696           |7113759506|06/14/2009|8093312217|000010    |661-4818          |1.000     |LF   |06/24/2009|    |UFICON COMPANY LIMITED             |604/3 PANTIP PLAZA BLDG.,ROOM 411       |
|1489 |617890    |2009-0693           |7113809027|06/14/2009|8093312218|000010    |922-8593          |1.000     |LF   |06/24/2009|    |UFICON COMPANY LIMITED             |604/3 PANTIP PLAZA BLDG.,ROOM 411       |
|1489 |617890    |2009-0690           |7113810170|06/14/2009|8093312219|000010    |ZP661-4794        |1.000     |LF   |06/24/2009|    |UFICON COMPANY LIMITED             |604/3 PANTIP PLAZA BLDG.,ROOM 411       |
|1489 |617890    |2009-0695           |7113810407|06/14/2009|8093312220|000010    |661-4955          |1.000     |LF   |06/24/2009|    |UFICON COMPANY LIMITED             |604/3 PANTIP PLAZA BLDG.,ROOM 411       |
|1489 |617890    |2009-0704           |7113882883|06/14/2009|8093328659|000010    |ZP661-4793        |1.000     |LF   |06/24/2009|    |UFICON COMPANY LIMITED             |604/3 PANTIP PLAZA BLDG.,ROOM 411       |
|1489 |617890    |2009-0706           |7113884977|06/14/2009|8093329494|000010    |661-4818          |1.000     |LF   |06/24/2009|    |UFICON COMPANY LIMITED             |604/3 PANTIP PLAZA BLDG.,ROOM 411       |
|1489 |617890    |2009-0707           |7113885296|06/14/2009|8093332493|000010    |661-4406          |1.000     |LF   |06/24/2009|    |UFICON COMPANY LIMITED             |604/3 PANTIP PLAZA BLDG.,ROOM 411       |
|1489 |617958    |090611004_5358      |7113752544|06/14/2009|8093328660|000010    |661-4798          |1.000     |LF   |06/24/2009|D   |PHUKET ALPHA ENGINEERING CO.,LTD.  |                                        |
|1489 |617958    |090612002_5381      |7113756359|06/14/2009|8093328692|000010    |661-4179          |1.000     |LF   |06/24/2009|D   |PHUKET ALPHA ENGINEERING CO.,LTD.  |                                        |
|1489 |617958    |PO090612001         |7113754325|06/14/2009|8093328697|000010    |922-6227          |6.000     |LF   |06/24/2009|D   |PHUKET ALPHA ENGINEERING CO.,LTD.  |                                        |
|1489 |617959    |J05231              |7113753633|06/12/2009|8093170105|000010    |TH661-5075        |1.000     |LF   |06/22/2009|    |MACZONE CO., LTD.                  |                                        |
|1210 |635259    |SIS0615C            |7113881163|06/14/2009|8093328291|000010    |922-8125          |1.000     |LF   |06/18/2009|    |SENCO-MASSLINK TECHNOLOGY LTD      |3/F, ICT CENTER,                        |
|1210 |635259    |SIS0615D            |7113883326|06/14/2009|8093328292|000010    |661-4576          |1.000     |LF   |06/18/2009|    |SENCO-MASSLINK TECHNOLOGY LTD      |3/F, ICT CENTER,                        |
|1210 |635259    |SIS0615A            |7113883881|06/14/2009|8093328293|000010    |661-4709          |1.000     |LF   |06/18/2009|    |SENCO-MASSLINK TECHNOLOGY LTD      |3/F, ICT CENTER,                        |
|1210 |635259    |SIS0615B            |7113884130|06/14/2009|8093328294|000010    |922-7887          |1.000     |LF   |06/18/2009|    |SENCO-MASSLINK TECHNOLOGY LTD      |3/F, ICT CENTER,                        |
|1210 |635260    |RCHK0612-7          |7113753500|06/14/2009|8093311862|000010    |661-4283          |1.000     |LF   |06/18/2009|    |SENCO-MASSLINK TECHNOLOGY LTD      |                                        |
|1210 |635260    |RCHK0612-8          |7113753892|06/14/2009|8093311863|000010    |922-7885          |1.000     |LF   |06/18/2009|    |SENCO-MASSLINK TECHNOLOGY LTD      |                                        |
|1210 |635260    |RCHK0615-1          |7113882177|06/14/2009|8093328295|000010    |661-4215          |1.000     |LF   |06/18/2009|    |SENCO-MASSLINK TECHNOLOGY LTD      |                                        |
|1210 |641057    |011776002491555     |7113750028|06/12/2009|8093170090|000010    |ZP661-4780        |1.000     |LF   |06/16/2009|    |LOYAL CHANNEL ENTERPRISE LIMITED   |UNIT 1113, 11/F PARK-IN COMMERCIAL      |
|1210 |641057    |011613002438601     |7113752183|06/12/2009|8093170092|000010    |ZP661-4782        |1.000     |LF   |06/16/2009|    |LOYAL CHANNEL ENTERPRISE LIMITED   |UNIT 1113, 11/F PARK-IN COMMERCIAL      |
|1210 |641057    |011810000509637     |7113752386|06/12/2009|8093170095|000020    |ZP661-4780        |1.000     |LF   |06/16/2009|    |LOYAL CHANNEL ENTERPRISE LIMITED   |UNIT 1113, 11/F PARK-IN COMMERCIAL      |
|1210 |641057    |011810000509637     |7113752386|06/12/2009|8093170095|000010    |ZA922-8598        |1.000     |LF   |06/16/2009|    |LOYAL CHANNEL ENTERPRISE LIMITED   |UNIT 1113, 11/F PARK-IN COMMERCIAL      |
|1210 |641057    | 011613005575243    |7113752928|06/12/2009|8093170097|000020    |ZP661-4783        |1.000     |LF   |06/16/2009|    |LOYAL CHANNEL ENTERPRISE LIMITED   |UNIT 1113, 11/F PARK-IN COMMERCIAL      |
|1210 |641057    | 011613005575243    |7113752928|06/12/2009|8093170097|000010    |ZA922-8598        |1.000     |LF   |06/16/2009|    |LOYAL CHANNEL ENTERPRISE LIMITED   |UNIT 1113, 11/F PARK-IN COMMERCIAL      |
|1210 |641057    | 011811004538523    |7113753244|06/12/2009|8093170099|000020    |ZP661-4782        |1.000     |LF   |06/16/2009|    |LOYAL CHANNEL ENTERPRISE LIMITED   |UNIT 1113, 11/F PARK-IN COMMERCIAL      |
|1210 |641057    | 011811004538523    |7113753244|06/12/2009|8093170099|000010    |ZM922-8594        |1.000     |LF   |06/16/2009|    |LOYAL CHANNEL ENTERPRISE LIMITED   |UNIT 1113, 11/F PARK-IN COMMERCIAL      |
|1210 |641057    | 011613005856593    |7113831233|06/14/2009|8093311370|000010    |ZP661-4783        |1.000     |LF   |06/18/2009|    |LOYAL CHANNEL ENTERPRISE LIMITED   |UNIT 1113, 11/F PARK-IN COMMERCIAL      |
|1210 |641057    |011808003151563     |7113752830|06/14/2009|8093311928|000010    |ZP661-4780        |1.000     |LF   |06/18/2009|    |LOYAL CHANNEL ENTERPRISE LIMITED   |UNIT 1113, 11/F PARK-IN COMMERCIAL      |
|1210 |641057    |011743000791295     |7113752989|06/14/2009|8093311930|000020    |922-8667          |1.000     |LF   |06/18/2009|    |LOYAL CHANNEL ENTERPRISE LIMITED   |UNIT 1113, 11/F PARK-IN COMMERCIAL      |
|1210 |641057    |011743000791295     |7113752989|06/14/2009|8093311930|000010    |ZP661-4782        |1.000     |LF   |06/18/2009|    |LOYAL CHANNEL ENTERPRISE LIMITED   |UNIT 1113, 11/F PARK-IN COMMERCIAL      |
|1210 |641057    |011614008893062     |7113753052|06/14/2009|8093311932|000020    |ZA922-8598        |1.000     |LF   |06/18/2009|    |LOYAL CHANNEL ENTERPRISE LIMITED   |UNIT 1113, 11/F PARK-IN COMMERCIAL      |
|1210 |641057    |011614008893062     |7113753052|06/14/2009|8093311932|000010    |ZP661-4780        |1.000     |LF   |06/18/2009|    |LOYAL CHANNEL ENTERPRISE LIMITED   |UNIT 1113, 11/F PARK-IN COMMERCIAL      |
|1210 |641057    |011809004513355     |7113753364|06/14/2009|8093311934|000010    |ZP661-4780        |1.000     |LF   |06/18/2009|    |LOYAL CHANNEL ENTERPRISE LIMITED   |UNIT 1113, 11/F PARK-IN COMMERCIAL      |
|1210 |641057    |011712007878777     |7113753517|06/14/2009|8093311935|000010    |ZP661-4782        |1.000     |LF   |06/18/2009|    |LOYAL CHANNEL ENTERPRISE LIMITED   |UNIT 1113, 11/F PARK-IN COMMERCIAL      |
|1210 |641057    |011808009988398     |7113753685|06/14/2009|8093311936|000010    |ZP661-4780        |1.000     |LF   |06/18/2009|    |LOYAL CHANNEL ENTERPRISE LIMITED   |UNIT 1113, 11/F PARK-IN COMMERCIAL      |
|1210 |641057    |011614006394477     |7113753862|06/14/2009|8093311937|000010    |ZP661-4780        |1.000     |LF   |06/18/2009|    |LOYAL CHANNEL ENTERPRISE LIMITED   |UNIT 1113, 11/F PARK-IN COMMERCIAL      |
|1210 |641057    |011773001175826     |7113753943|06/14/2009|8093311938|000010    |ZP661-4783        |1.000     |LF   |06/18/2009|    |LOYAL CHANNEL ENTERPRISE LIMITED   |UNIT 1113, 11/F PARK-IN COMMERCIAL      |
|1210 |641057    |011613008975481     |7113754253|06/14/2009|8093311939|000010    |ZP661-4783        |1.000     |LF   |06/18/2009|    |LOYAL CHANNEL ENTERPRISE LIMITED   |UNIT 1113, 11/F PARK-IN COMMERCIAL      |
|1210 |641057    |011614002650476     |7113754257|06/14/2009|8093311941|000010    |ZP661-4782        |1.000     |LF   |06/18/2009|    |LOYAL CHANNEL ENTERPRISE LIMITED   |UNIT 1113, 11/F PARK-IN COMMERCIAL      |
|1210 |641057    |011613006081696     |7113754658|06/14/2009|8093311942|000010    |ZP661-4780        |1.000     |LF   |06/18/2009|    |LOYAL CHANNEL ENTERPRISE LIMITED   |UNIT 1113, 11/F PARK-IN COMMERCIAL      |
|1210 |641057    |011771001686594     |7113754715|06/14/2009|8093311944|000010    |ZP661-4782        |1.000     |LF   |06/18/2009|    |LOYAL CHANNEL ENTERPRISE LIMITED   |UNIT 1113, 11/F PARK-IN COMMERCIAL      |
